KIDS,PERINSCQ,FDHOMECQ,UTILCQ
0.0,91.8334,502.6667,350.0
0.0,786.7,676.0,227.0
0.0,5546.8332,780.0,1086.0
0.0,0.0,406.0,190.0
1.0,1273.5,1776.6667,1458.0
1.0,12635.295,780.0,1224.0
0.0,267.8334,693.3333,866.0
0.0,0.0,173.3333,414.0
0.0,0.0,173.3333,622.0
0.0,5174.1284,1083.3333,827.0
1.0,2804.3666,2545.6667,770.0
0.0,1020.0,866.6667,726.0
1.0,1484.3334,762.6667,552.0
0.0,901.1666,1300.0,979.0
1.0,1915.5,953.3333,676.0
0.0,146.6,433.3333,394.0
0.0,120.0,476.6667,362.0
0.0,670.6334,488.6667,665.0
1.0,1109.9,650.0,782.0
1.0,1401.1668,476.6667,630.0
0.0,510.0,1083.3333,110.0
0.0,541.3334,303.3333,382.0
1.0,695.7666,520.0,554.0
1.0,632.3334,1473.3333,901.0
1.0,1004.9334,476.6667,720.0
0.0,2534.0,520.0,775.0
1.0,701.3334,606.6667,288.0
0.0,535.5,476.6667,565.0
0.0,0.0,398.6667,853.0
1.0,446.3334,780.0,284.0
0.0,1394.4334,996.6667,810.0
1.0,531.0,1126.6667,536.0
1.0,500.9666,173.3333,585.0
0.0,4403.3902,1350.0,970.0
1.0,1733.6334,1187.3333,986.0
0.0,0.0,563.3333,394.0
0.0,3819.6668,1143.3333,789.0
0.0,0.0,0.0,625.0
0.0,0.0,520.0,1131.0
0.0,336.5334,260.0,145.0
0.0,1076.7334,749.3333,683.0
0.0,381.9,346.6667,272.0
0.0,790.5666,866.6667,652.0
1.0,0.0,693.3333,390.0
0.0,286.0,1170.0,552.0
0.0,240.0,433.3333,432.0
0.0,173.6666,0.0,568.0
0.0,0.0,320.6667,100.0
0.0,1632.1666,953.3333,1056.0
0.0,1183.1334,866.6667,709.0
0.0,517.1334,866.6667,880.0
0.0,153.0,780.0,315.0
0.0,1154.3334,1083.3333,1204.0
0.0,326.8334,260.0,235.0
0.0,2805.4618,996.6667,955.0
1.0,452.4334,1040.0,643.0
0.0,79.0,1014.0,859.0
0.0,435.0,823.3333,737.0
0.0,694.8334,606.6667,1354.0
0.0,32.0666,664.6667,491.0
1.0,2275.3334,736.6667,441.0
0.0,520.8666,1256.6667,1275.0
1.0,667.3,823.3333,385.0
0.0,801.1668,780.0,659.0
1.0,1558.1,1360.0,549.0
1.0,165.3666,3466.6667,661.0
0.0,0.0,606.6667,1113.0
0.0,459.0,425.0,111.0
0.0,382.5,693.3333,404.0
1.0,573.8334,2340.0,1336.0
1.0,456.3,390.0,432.0
1.0,553.0,0.0,400.0
0.0,0.0,1083.3333,527.0
0.0,671.5334,1300.0,218.0
0.0,824.7,1473.3333,480.0
1.0,1642.5,7800.0,770.0
1.0,637.5,953.3333,809.0
0.0,0.0,502.6667,678.0
0.0,153.0,1213.3333,1167.0
0.0,626.8334,780.0,438.0
0.0,1411.2334,1733.3333,780.0
0.0,0.0,433.3333,300.0
0.0,3680.3666,1386.6667,1868.0
0.0,0.0,693.3333,422.0
0.0,0.0,1386.6667,209.0
0.0,90.0,520.0,903.0
0.0,1656.5,520.0,558.0
0.0,0.0,693.3333,512.0
0.0,1279.8334,736.6667,678.0
0.0,892.6666,1300.0,928.0
1.0,573.8334,1126.6667,805.0
0.0,1267.3,1646.6667,602.0
0.0,0.0,606.6667,1388.0
0.0,0.0,260.0,467.0
0.0,1558.2334,2253.3333,625.0
0.0,76.5,260.0,240.0
1.0,2387.5334,1950.0,675.0
0.0,863.5666,1040.0,414.0
0.0,89.3334,260.0,0.0
0.0,0.0,720.6667,272.0
1.0,851.2334,2366.6667,1128.0
0.0,826.5334,1187.3333,530.0
0.0,2523.6666,818.3333,1039.0
0.0,565.5,346.6667,80.0
1.0,4673.1284,866.6667,1170.0
0.0,0.0,953.3333,558.0
1.0,1304.1334,606.6667,424.0
1.0,159.0,216.6667,436.0
0.0,255.0,736.6667,30.0
0.0,0.0,736.6667,370.0
0.0,1790.5,2210.0,1560.0
0.0,501.6666,390.0,914.0
0.0,2257.7334,693.3333,760.0
0.0,950.9666,866.6667,262.0
1.0,888.9666,1872.0,450.0
0.0,0.0,570.0,454.0
0.0,1275.0,1300.0,1415.0
0.0,981.8334,866.6667,810.0
0.0,443.6666,1343.3333,827.0
0.0,632.6666,766.6667,778.0
1.0,1323.1666,1473.3333,647.0
0.0,158.0,216.6667,849.0
0.0,994.3,563.3333,740.0
0.0,915.1666,346.6667,438.0
0.0,1035.5,476.6667,820.0
0.0,497.3334,303.3333,402.0
0.0,941.6666,346.6667,445.0
0.0,541.5,606.6667,704.0
0.0,605.5334,173.3333,259.0
0.0,696.8334,866.6667,820.0
0.0,0.0,693.3333,928.0
1.0,1269.6334,996.6667,500.0
0.0,590.8,346.6667,608.0
1.0,1976.3334,1040.0,1063.3333
0.0,0.0,1126.6667,980.0
0.0,1411.3334,216.6667,170.0
1.0,953.3334,953.3333,670.0
0.0,331.6666,346.6667,365.0
0.0,0.0,364.0,0.0
0.0,988.2666,1300.0,1000.0
0.0,0.0,1343.3333,725.0
1.0,873.6666,866.6667,670.0
0.0,885.0,1560.0,1095.0
0.0,510.0,346.6667,418.0
0.0,0.0,147.3333,498.0
1.0,596.8334,1126.6667,916.0
0.0,633.8334,476.6667,539.0
0.0,237.0334,671.6667,0.0
0.0,306.0,130.0,472.0
1.0,446.3334,866.6667,720.0
0.0,0.0,520.0,770.0
0.0,274.0666,924.6667,668.0
1.0,1395.2,1733.3333,353.0
0.0,64.0,346.6667,286.0
1.0,1660.0,1300.0,942.0
0.0,599.3334,693.3333,280.0
1.0,4214.2568,2253.3333,1304.0
0.0,0.0,676.0,291.0
1.0,956.3334,650.0,789.0
1.0,2237.5666,1083.3333,980.0
0.0,637.6666,164.6667,681.0
1.0,1670.3334,1213.3333,302.0
0.0,0.0,1256.6667,330.0
0.0,196.3334,953.3333,0.0
0.0,1825.1668,780.0,655.0
0.0,705.6334,1300.0,772.0
0.0,1625.5334,866.6667,600.0
1.0,153.0334,1343.3333,890.0
0.0,1912.5,866.6667,842.0
1.0,1453.5,606.6667,1388.0
0.0,1376.4334,1560.0,955.0
0.0,0.0,866.6667,362.0
0.0,347.8,749.3333,265.0
0.0,335.3334,693.3333,340.0
0.0,2039.6284,606.6667,700.0
0.0,3068.0,693.3333,537.0
0.0,360.1666,470.6667,197.0
0.0,2573.1666,650.0,920.0
1.0,1402.5,780.0,527.0
1.0,1985.895,650.0,860.0
0.0,1769.6284,476.6667,0.0
1.0,344.3334,969.3333,790.0
1.0,1301.5334,1733.3333,1240.0
1.0,510.0,1733.3333,723.0
0.0,446.3334,390.0,260.0
1.0,686.2,990.6667,993.3333
1.0,408.0,1196.0,756.0
1.0,906.5,564.3333,746.0
1.0,77.0,784.0,120.0
0.0,928.1666,589.3333,1147.0
1.0,586.5,3033.3333,2695.0
1.0,1649.3334,1733.3333,724.0
0.0,493.0,780.0,418.6667
0.0,604.0,970.6667,813.0
0.0,739.3,1083.3333,340.0
0.0,0.0,996.6667,1097.0
0.0,0.0,866.6667,421.0
1.0,1020.1666,886.6667,848.0
0.0,422.6666,780.0,693.0
0.0,215.1666,780.0,685.0
0.0,323.1666,260.0,788.0
0.0,2443.5,866.6667,1038.0
0.0,0.0,746.0,555.0
0.0,547.7,346.6667,891.0
0.0,798.3334,520.0,532.0
1.0,150.3666,1300.0,160.0
1.0,4602.9618,1461.3333,2380.0
0.0,102.0,173.3333,80.0
0.0,445.2666,346.6667,354.0
0.0,2312.8334,390.0,839.0
0.0,2826.1666,1473.3333,1045.0
0.0,1081.2666,1213.3333,770.0
0.0,1691.6666,476.6667,515.0
0.0,3467.8334,1473.3333,589.0
0.0,0.0,346.6667,908.0
0.0,0.0,563.3333,260.0
0.0,4484.5,650.0,838.0
0.0,0.0,476.6667,150.0
0.0,1367.7,390.0,110.0
0.0,0.0,476.6667,503.0
0.0,180.0,650.0,791.3333
1.0,350.2666,780.0,796.0
0.0,2186.295,1386.6667,781.0
0.0,979.5,780.0,550.0
0.0,508.7,17.3333,90.0
0.0,443.4,693.3333,378.0
1.0,790.2,606.6667,763.0
1.0,714.0,1162.0,600.0
0.0,319.3666,693.3333,561.0
1.0,1889.6284,953.3333,1700.0
0.0,0.0,736.6667,370.0
1.0,1236.7,693.3333,626.0
0.0,0.0,650.0,216.0
0.0,2430.8334,520.0,557.0
0.0,575.4334,390.0,113.0
1.0,405.5,1300.0,960.0
0.0,246.8666,0.0,50.0
0.0,435.3334,433.3333,152.0
1.0,1769.6284,1126.6667,630.0
0.0,663.0,1126.6667,816.0
0.0,1769.6284,433.3333,301.0
0.0,172.8334,823.3333,470.0
0.0,224.3334,866.6667,350.0
1.0,558.9666,650.0,624.0
1.0,286.3334,2600.0,919.0
0.0,446.3334,303.3333,250.0
0.0,0.0,346.6667,421.0
1.0,1964.7,1516.6667,796.0
0.0,228.0666,260.0,575.0
0.0,2928.5,433.3333,648.0
0.0,702.0666,260.0,577.0
0.0,0.0,433.3333,489.0
0.0,522.8334,650.0,441.0
0.0,530.3334,866.6667,940.0
0.0,0.0,346.6667,120.0
0.0,0.0,736.6667,60.0
0.0,318.8334,823.3333,446.0
1.0,830.0,823.3333,1080.0
0.0,0.0,346.6667,306.0
0.0,0.0,1040.0,37.3333
0.0,648.7666,780.0,400.0
0.0,0.0,147.3333,444.0
1.0,701.3334,780.0,455.0
0.0,89.3334,241.6667,100.0
1.0,573.8334,1300.0,1346.0
0.0,405.5,823.3333,800.0
0.0,650.3334,866.6667,500.0
0.0,1049.5,866.6667,815.0
1.0,201.1,736.6667,691.3333
1.0,1876.2334,1733.3333,1195.0
1.0,1057.1,1473.3333,903.0
0.0,50.8666,1560.0,488.0
0.0,714.0,554.0,452.0
0.0,39.3334,156.0,240.0
0.0,1629.4666,866.6667,1008.0
0.0,3010.0,650.0,428.0
1.0,31.7666,693.3333,100.0
1.0,0.0,823.3333,640.0
1.0,357.1666,1088.0,875.0
1.0,456.4666,1300.0,1138.0
0.0,560.5,875.3333,530.0
1.0,1530.0,1473.3333,947.0
0.0,0.0,688.0,426.0
0.0,947.9334,520.0,1005.3333
0.0,669.5,953.3333,360.0
0.0,999.8332,520.0,423.0
0.0,0.0,1282.6667,464.0
1.0,0.0,433.3333,652.0
1.0,318.8334,459.3333,296.0
1.0,765.0,866.6667,750.0
0.0,431.0,433.3333,1055.0
0.0,3015.1334,866.6667,958.0
0.0,422.0,953.3333,441.0
0.0,204.0,537.3333,465.0
0.0,1097.1,780.0,240.0
0.0,1364.3,433.3333,324.0
1.0,2493.8668,1733.3333,1186.0
0.0,350.1,1560.0,421.0
0.0,892.5,1993.3333,230.0
1.0,318.8334,260.0,320.0
0.0,306.0,494.0,271.0
0.0,417.0,1733.3333,800.0
1.0,1366.1334,736.6667,1138.0
1.0,329.1,1560.0,675.0
0.0,612.0,598.0,936.0
1.0,1287.9334,1560.0,601.0
1.0,25.5,780.0,150.0
0.0,10999.0,1473.3333,1916.0
0.0,2272.5,1010.0,265.0
0.0,522.1334,1014.0,425.0
0.0,82.8334,650.0,60.0
0.0,7.6666,260.0,0.0
0.0,886.2,749.3333,457.0
0.0,885.8334,563.3333,544.0
0.0,0.0,1300.0,0.0
1.0,1275.0,433.3333,800.0
0.0,2934.5,693.3333,1217.0
0.0,3539.2568,1144.0,1440.0
0.0,1241.3334,121.3333,80.0
0.0,197.0334,664.6667,560.0
0.0,0.0,182.0,242.0
1.0,293.3334,2600.0,136.0
1.0,658.0666,2080.0,783.6667
0.0,0.0,693.3333,841.0
1.0,0.0,346.6667,672.0
1.0,950.8334,563.3333,802.0
0.0,899.0334,910.0,358.0
1.0,965.3334,433.3333,413.0
0.0,10563.6424,953.3333,1516.0
1.0,292.0666,693.3333,700.0
0.0,2112.3332,1014.0,905.0
0.0,3195.1668,910.0,539.0
0.0,1354.3334,866.6667,2000.0
0.0,0.0,390.0,358.0
1.0,445.0,866.6667,520.0
1.0,2652.8334,710.6667,1331.0
0.0,1697.0666,886.6667,570.0
1.0,367.6668,173.3333,178.0
0.0,420.8334,433.3333,130.0
0.0,1940.1666,303.3333,195.0
1.0,2333.1666,1040.0,1089.0
0.0,342.6666,1170.0,504.0
0.0,100.8334,693.3333,160.0
0.0,2232.4,1560.0,1063.0
1.0,7078.1042,1083.3333,2342.0
0.0,1818.1666,1461.3333,1441.0
0.0,0.0,346.6667,837.0
0.0,0.0,433.3333,629.0
0.0,29.0,303.3333,671.0
1.0,3669.0,1170.0,578.0
0.0,257.3334,606.6667,197.0
0.0,382.5,1646.6667,0.0
1.0,672.8334,1450.6667,766.0
0.0,509.6,260.0,720.0
1.0,1951.5,1040.0,811.0
0.0,0.0,736.6667,354.0
1.0,2023.4618,1196.0,910.0
0.0,1020.0,520.0,658.0
0.0,330.8666,433.3333,300.0
1.0,1004.0,476.6667,366.0
1.0,20.3334,606.6667,108.0
1.0,3328.4332,693.3333,1803.0
0.0,6084.5,1560.0,1657.0
0.0,1549.6666,866.6667,484.0
1.0,986.3334,1088.0,1114.0
0.0,51.0,736.6667,355.0
1.0,382.5,1733.3333,1210.0
0.0,624.8334,520.0,196.0
0.0,0.0,823.3333,395.0
0.0,1431.1666,606.6667,916.0
0.0,0.0,303.3333,177.0
0.0,140.3334,823.3333,415.0
0.0,0.0,476.6667,420.0
1.0,0.0,563.3333,306.0
1.0,679.2666,1083.3333,452.0
0.0,569.1334,664.6667,608.0
0.0,4841.0,563.3333,60.0
1.0,822.3334,433.3333,494.0
1.0,291.0666,346.6667,149.0
1.0,1837.8668,780.0,777.0
0.0,497.3334,693.3333,879.0
0.0,0.0,390.0,160.0
0.0,573.8334,390.0,0.0
1.0,6.3334,130.0,752.0
1.0,3489.1618,1690.0,1970.0
1.0,0.0,1213.3333,586.0
0.0,444.1666,606.6667,218.0
1.0,2501.395,1776.6667,1839.0
0.0,4307.1668,693.3333,422.0
1.0,739.6666,1300.0,740.0
0.0,895.8,910.0,793.0
0.0,12.8334,364.0,269.0
1.0,790.5,1040.0,1185.0
1.0,0.0,866.6667,190.0
0.0,1086.4,910.0,485.0
0.0,797.8334,329.3333,804.0
0.0,1862.8618,936.0,457.3333
0.0,3100.595,372.6667,500.0
1.0,1223.3334,433.3333,1572.0
1.0,701.3334,1733.3333,1000.0
0.0,765.0,476.6667,352.0
0.0,1769.6284,953.3333,626.0
1.0,11.5,771.3333,392.0
1.0,191.3334,433.3333,280.0
1.0,1355.3666,1731.3333,932.0
0.0,0.0,390.0,930.0
0.0,1741.3334,1733.3333,1232.0
0.0,1029.1334,1560.0,1543.0
0.0,776.5,1473.3333,390.0
0.0,0.0,372.6667,0.0
1.0,382.5,693.3333,1238.0
1.0,0.0,1646.6667,869.0
0.0,200.0,216.6667,712.0
1.0,780.7,650.0,820.0
1.0,1891.0334,3120.0,950.0
1.0,640.2,946.0,652.0
0.0,908.8666,1213.3333,478.0
0.0,1921.9,1733.3333,1538.0
1.0,3789.2568,1126.6667,1610.0
0.0,0.0,1152.6667,715.0
0.0,0.0,476.6667,717.0
0.0,0.0,866.6667,689.0
0.0,166.1,390.0,320.0
0.0,0.0,780.0,466.0
0.0,0.0,1040.0,1097.0
1.0,411.0,866.6667,346.6667
0.0,0.0,260.0,260.0
0.0,0.0,390.0,106.0
0.0,0.0,3293.3333,612.0
0.0,28.1666,866.6667,46.6667
0.0,0.0,260.0,618.0
0.0,1283.6666,780.0,955.0
0.0,101.3334,910.0,703.0
0.0,615.2334,606.6667,1236.0
0.0,3447.1668,1370.0,1355.0
1.0,1650.1666,1646.6667,678.0
0.0,899.3334,86.6667,128.0
1.0,302.5,1040.0,623.0
0.0,0.0,953.3333,855.0
1.0,1024.1,1127.3333,1088.0
1.0,1012.0666,1733.3333,1158.0
0.0,708.3332,260.0,885.0
0.0,943.1,650.0,827.0
1.0,168.0334,520.0,497.0
0.0,1007.3334,762.6667,436.0
0.0,0.0,433.3333,576.0
0.0,0.0,260.0,574.0
0.0,0.0,303.3333,566.3333
1.0,3539.2568,953.3333,1105.0
0.0,148.5334,563.3333,545.0
0.0,382.5,520.0,0.0
0.0,255.0,606.6667,480.0
0.0,32.3334,43.3333,0.0
0.0,1229.8334,910.0,944.0
0.0,0.0,866.6667,903.0
0.0,0.0,1993.3333,1302.0
0.0,105.4334,1040.0,454.0
0.0,0.0,1473.3333,2225.0
1.0,1394.9666,866.6667,657.0
1.0,168.4666,1386.6667,1586.0
0.0,0.0,650.0,565.0
0.0,775.2334,390.0,420.0
1.0,688.5,1386.6667,978.0
0.0,2908.5002,1040.0,1393.0
0.0,433.5,433.3333,830.0
1.0,1464.8334,1906.6667,1398.0
0.0,4372.5902,736.6667,1442.3333
1.0,3347.395,1083.3333,1355.0
0.0,263.7666,502.6667,408.6667
0.0,975.7332,866.6667,556.0
0.0,229.5,364.0,290.0
0.0,1020.0,433.3333,251.0
1.0,3065.795,2336.6667,1963.0
1.0,153.0,433.3333,507.0
0.0,0.0,2470.0,304.0
0.0,721.1,1040.0,297.0
1.0,0.0,563.3333,190.0
1.0,838.5666,866.6667,583.0
0.0,265.0,693.3333,489.0
0.0,1768.6,650.0,1000.0
1.0,10.5,1404.0,108.0
1.0,158.6666,866.6667,500.0
1.0,1708.0666,1126.6667,960.0
0.0,1555.3666,650.0,772.0
0.0,152.0,866.6667,76.0
0.0,726.0,173.3333,618.0
0.0,1986.5334,433.3333,992.0
0.0,0.0,466.6667,327.0
0.0,2851.7952,736.6667,362.0
0.0,105.8334,346.6667,197.0
1.0,0.0,520.0,665.0
1.0,54.1666,390.0,740.0
0.0,3914.2568,1616.6667,516.0
1.0,2536.0,520.0,1416.0
1.0,1427.8334,1473.3333,600.0
0.0,380.2667,390.0,394.0
0.0,0.0,281.6667,79.0
0.0,73.5833,216.6667,300.0
1.0,884.8142,216.6667,308.0
1.0,979.8,601.0,455.0
0.0,699.0,173.3333,281.0
0.0,159.75,281.6667,124.0
1.0,149.1667,186.3333,188.0
1.0,308.1167,563.6667,414.6667
0.0,1891.6667,606.6667,385.6667
1.0,541.9167,281.6667,472.0
1.0,1354.5,606.6667,130.0
0.0,0.0,520.0,211.0
0.0,1235.4809,433.3333,440.0
0.0,884.8142,650.0,315.0
1.0,304.05,736.6667,415.0
0.0,321.9833,436.6667,230.0
0.0,63.0833,130.0,30.0
0.0,3013.2309,671.6667,655.0
0.0,1657.0834,609.3333,458.0
1.0,204.0,736.6667,193.3333
1.0,1742.5833,281.6667,630.0
0.0,34.5,225.3333,200.0
1.0,809.6667,866.6667,200.0
0.0,884.8142,346.6667,241.0
1.0,100.9,173.3333,280.0
1.0,139.3333,286.0,271.0
0.0,0.0,624.0,153.0
0.0,0.0,374.6667,825.0
0.0,206.2833,151.6667,176.0
0.0,0.0,65.0,244.0
0.0,1190.6667,216.6667,363.0
1.0,758.6667,303.3333,295.0
0.0,546.8333,346.6667,374.0
0.0,346.9167,173.3333,158.0
1.0,395.25,325.0,312.0
0.0,388.5833,303.3333,837.0
1.0,521.1333,433.3333,533.0
0.0,0.0,931.6667,266.0
1.0,726.8833,758.3333,565.0
1.0,482.1667,1300.0,560.0
0.0,159.4167,173.3333,222.0
0.0,0.0,364.0,376.0
0.0,96.6667,216.6667,114.0
1.0,1836.8617,433.3333,302.0
0.0,0.0,173.3333,171.0
0.0,0.0,216.6667,285.0
1.0,3042.5,312.0,1018.3333
0.0,191.25,216.6667,73.0
1.0,573.75,494.6667,348.0
0.0,63.75,281.6667,277.0
0.0,78.0667,203.0,170.0
1.0,341.8167,325.0,255.0
0.0,0.0,244.3333,120.0
1.0,81.7,130.0,370.0
0.0,311.45,173.3333,194.3333
1.0,1338.7309,606.6667,1240.0
0.0,172.7833,151.6667,128.0
0.0,191.25,455.0,365.0
0.0,0.0,216.6667,120.0
1.0,122.0,325.0,147.0
0.0,230.75,244.3333,165.0
0.0,142.4833,238.3333,170.0
0.0,54.1667,108.3333,40.0
1.0,382.15,346.6667,266.0
1.0,390.8333,260.0,450.0
0.0,153.0,433.3333,650.0
0.0,0.0,780.0,432.0
1.0,795.0,541.6667,559.0
0.0,0.0,312.0,221.0
0.0,759.5,320.6667,133.0
0.0,1886.6284,433.3333,220.0
1.0,465.9167,520.0,356.0
0.0,144.9833,229.6667,430.0
1.0,82.9167,368.3333,347.0
0.0,471.8333,650.0,321.0
0.0,417.25,541.6667,221.0
0.0,182.75,173.3333,211.0
0.0,285.0167,173.3333,230.0
1.0,241.4667,585.0,210.0
0.0,0.0,563.3333,792.0
0.0,322.3667,216.6667,176.0
1.0,568.3167,520.0,1102.0
0.0,0.0,233.3333,405.0
1.0,884.8142,953.3333,1210.0
0.0,984.4,238.3333,149.0
0.0,1273.0,845.0,342.0
1.0,1598.2167,836.6667,350.0
1.0,395.25,507.0,359.0
0.0,0.0,216.6667,200.0
0.0,312.4167,476.6667,295.0
1.0,153.0,325.0,368.0
0.0,148.2667,390.0,226.0
0.0,0.0,281.6667,419.0
0.0,1038.2333,346.6667,249.0
0.0,0.0,346.6667,128.0
0.0,489.6833,664.6667,405.0
0.0,447.9167,390.0,349.0
1.0,308.25,260.0,204.0
0.0,127.5,195.0,78.0
1.0,9.3833,650.0,345.0
0.0,108.1667,520.0,157.0
0.0,2011.5833,671.6667,757.0
1.0,251.4167,281.6667,334.0
0.0,1473.0,626.6667,597.0
1.0,152.0333,216.6667,163.0
0.0,0.0,823.3333,462.0
0.0,1397.7,173.3333,280.0
0.0,0.0,104.0,100.0
0.0,502.5,260.0,495.0
0.0,0.0,281.6667,215.0
1.0,1646.0642,216.6667,290.0
0.0,0.0,281.6667,296.0
0.0,358.4167,238.3333,220.0
1.0,414.4167,996.6667,455.0
0.0,0.0,498.3333,262.0
0.0,9.5833,325.0,280.0
1.0,0.0,368.3333,324.0
0.0,172.1667,476.6667,399.0
1.0,457.3833,346.6667,295.0
1.0,780.0,528.6667,436.0
0.0,376.4,368.3333,183.0
0.0,151.7833,216.6667,377.0
0.0,0.0,238.3333,351.0
0.0,1169.8333,800.0,397.0
0.0,1769.6284,758.3333,38.0
1.0,765.0833,563.3333,358.0
1.0,1338.5333,650.0,0.0
0.0,0.0,780.0,453.0
1.0,159.4167,484.6667,380.0
0.0,0.0,351.6667,175.0
0.0,0.0,368.3333,125.0
0.0,0.0,52.0,0.0
0.0,1020.1833,2340.0,340.0
0.0,240.5333,325.0,208.0
1.0,463.0,606.6667,242.0
0.0,884.8142,251.3333,182.0
0.0,6186.8061,368.3333,345.0
0.0,652.0833,52.0,80.0
0.0,382.5,418.3333,182.0
0.0,0.0,233.3333,235.0
1.0,604.4,650.0,428.3333
0.0,956.8334,303.3333,440.0
0.0,149.0,108.3333,140.0
1.0,207.5167,563.3333,145.0
0.0,650.3333,563.3333,270.0
1.0,204.0833,346.6667,330.0
1.0,104.75,346.6667,366.0
1.0,1164.1666,563.3333,108.0
0.0,663.9833,483.6667,490.0
1.0,717.1667,851.6667,359.0
0.0,785.9167,476.6667,233.0
0.0,0.0,390.0,295.0
0.0,1448.75,130.0,230.0
0.0,0.0,650.0,345.0
0.0,1073.0,368.3333,240.0
1.0,884.8142,866.6667,454.0
1.0,1281.1667,680.3333,389.0
0.0,382.5,563.3333,142.0
0.0,0.0,398.6667,114.0
1.0,766.6667,411.6667,309.0
0.0,369.8333,378.3333,123.0
0.0,659.8333,173.3333,418.0
1.0,6.8333,238.3333,105.0
0.0,532.5,325.0,674.0
0.0,197.8333,563.3333,259.0
1.0,393.1667,455.0,503.0
1.0,1360.6667,346.6667,200.0
0.0,0.0,234.0,100.0
0.0,681.5167,979.3333,198.0
0.0,387.5,303.3333,131.0
1.0,483.9334,541.6667,223.0
0.0,556.5833,671.6667,535.0
0.0,205.2667,390.0,265.0
1.0,161.5,520.0,400.0
0.0,416.65,1170.0,180.0
0.0,0.0,216.6667,338.0
1.0,376.1333,758.3333,353.0
1.0,1337.0333,1550.0,1248.6667
1.0,161.5,173.3333,236.0
0.0,164.85,216.6667,100.0
1.0,0.0,563.6667,180.0
1.0,1206.25,476.6667,165.0
1.0,305.8333,433.3333,570.0
1.0,673.8833,650.0,374.0
0.0,0.0,216.6667,150.0
0.0,673.75,216.6667,407.0
0.0,0.0,238.3333,85.3333
0.0,0.0,520.0,117.0
1.0,2123.9784,563.6667,350.0
0.0,941.4167,420.0,80.0
0.0,1003.1667,888.3333,373.0
1.0,63.75,238.3333,66.0
1.0,181.5833,585.0,434.0
0.0,255.0,368.3333,538.0
1.0,20.0833,541.6667,394.0
1.0,224.3667,541.6667,356.0
1.0,2165.3333,650.0,479.0
0.0,618.25,212.3333,183.0
0.0,191.25,606.6667,1041.0
1.0,110.2833,845.0,183.0
1.0,2300.6284,2036.6667,1120.0
1.0,431.5833,343.3333,508.0
0.0,1002.75,758.3333,292.0
0.0,0.0,130.0,344.0
1.0,478.1667,541.6667,569.0
1.0,209.9167,411.6667,392.0
0.0,44.6667,108.3333,170.0
1.0,531.6167,650.0,444.0
0.0,799.5,520.0,327.0
1.0,834.4167,606.6667,779.0
1.0,0.0,473.0,140.0
0.0,140.0,290.3333,416.0
0.0,52.9167,329.3333,125.0
0.0,102.8167,303.3333,389.3333
1.0,433.5,255.6667,435.0
0.0,0.0,410.0,546.0
1.0,255.0,390.0,629.0
1.0,159.4167,606.6667,345.0
0.0,350.6667,108.3333,180.0
1.0,1066.4167,780.0,487.0
0.0,178.5,433.3333,667.0
1.0,614.3333,758.3333,855.0
1.0,1269.1975,541.6667,379.0
1.0,637.5,650.0,398.0
0.0,0.0,281.6667,450.0
0.0,159.7167,325.0,155.0
0.0,861.75,866.6667,632.0
1.0,1379.6667,520.0,745.0
0.0,44.6667,140.0,43.0
0.0,0.0,216.6667,431.0
0.0,0.0,0.0,0.0
0.0,0.0,294.6667,180.0
1.0,121.1667,238.3333,0.0
0.0,0.0,216.6667,378.0
0.0,159.6167,346.6667,331.0
0.0,0.0,173.3333,114.0
0.0,1099.75,468.0,628.0
0.0,189.1,260.0,192.0
0.0,0.0,437.6667,294.0
0.0,765.0,173.3333,207.0
1.0,164.4667,281.6667,169.0
0.0,0.0,563.3333,610.0
0.0,0.0,108.3333,0.0
1.0,388.0167,650.0,850.0
1.0,165.8333,650.0,216.0
0.0,0.0,186.3333,162.0
0.0,571.45,130.0,289.0
0.0,0.0,173.3333,289.0
1.0,213.8167,325.0,220.0
0.0,1653.9166,888.3333,389.6667
0.0,375.1667,364.3333,259.0
1.0,76.5833,65.0,465.0
1.0,196.3667,455.0,205.0
0.0,1332.4167,520.0,315.0
0.0,0.0,151.6667,80.0
0.0,0.0,303.3333,238.0
0.0,352.05,498.3333,205.0
0.0,0.0,498.3333,408.0
0.0,242.2333,446.6667,382.0
1.0,884.8142,520.0,239.0
1.0,148.7667,238.3333,300.0
0.0,53.7333,65.0,27.0
1.0,561.0833,931.6667,440.0
1.0,942.6,758.3333,576.0
0.0,129.3833,520.0,159.6667
0.0,0.0,325.0,394.0
0.0,618.55,136.6667,460.0
0.0,0.0,108.3333,130.0
1.0,439.5,634.6667,308.0
1.0,327.4167,390.0,381.0
1.0,162.35,1040.0,551.0
0.0,72.0,173.3333,110.0
1.0,1141.4167,628.3333,346.0
0.0,242.3333,173.3333,255.0
0.0,522.75,325.0,490.0
0.0,0.0,108.3333,96.0
0.0,1034.8142,390.0,795.0
1.0,605.6667,563.3333,362.0
0.0,0.0,821.3333,1105.0
0.0,0.0,325.0,290.0
0.0,72.0,346.6667,425.0
0.0,1097.0333,498.3333,721.0
1.0,0.0,0.0,289.0
0.0,629.1833,433.3333,359.0
0.0,979.9167,433.3333,553.0
0.0,0.0,151.6667,203.0
0.0,522.75,606.6667,313.6667
1.0,515.5833,563.3333,850.0
1.0,119.8333,374.6667,0.0
0.0,0.0,715.0,341.6667
